北京-朝阳区,本科,3-5年,"绩效奖金,定期体检,五险一金,带薪年假,节日福利",CC701352323J00084152315,高级Java开发工程师(直播业务) (MJ000320),25K-50K
北京-朝阳区,本科,1-3年,"14薪,五险一金,年底双薪,定期体检,节日福利",CC232405817J00090235109,中级Java开发工程师（SJKXlj）,10K-15K
北京,本科,1-3年,"节日福利,五险一金,年底双薪,定期体检,员工旅游",CC232405817J00071818009,Java研发工程师（QYJ1jxw）,15K-20K
北京,本科,3-5年,"14薪,五险一金,年底双薪,带薪年假,全勤奖",CC232405817J00090688309,中级Java开发工程师（SJKX1lj）,9K-15K
北京,本科,3-5年,"加班补助,绩效奖金,五险一金,餐补,通讯补助",CC652495021J00100296412,高级java开发工程师,15K-25K
北京,本科,5-10年,,CC134941418J00095891712,高级/资深Java服务器开发工程师(001064),20K-35K
北京,本科,3-5年,"五险一金,年底双薪,节日福利,带薪年假,餐补",CC120407457J00103409312,Java工程师,10K-15K
北京-东城区,本科,不限,"健身俱乐部,五险一金,交通补助,餐补,弹性工作",CC308696284J00083343315,JAVA服务器游戏开发工程师(0056),15K-20K
北京-海淀区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096496512,java大数据（人工智能方向）签约实习生,5.9K-11.8K
北京-西城区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096496612,java大数据（人工智能方向）签约实习生,5.9K-11.8K
北京-石景山区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096497112,java大数据（人工智能方向）签约实习生,5.9K-11.8K
北京-崇文区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096496712,java大数据（人工智能方向）签约实习生,5.9K-11.8K
北京-通州区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096497212,java大数据（人工智能方向）签约实习生,5.9K-11.8K
北京,本科,5-10年,"周末双休,交通补助,餐补,通讯补助,节日福利",CC146898466J00084763112,高级java开发工程师,15K-20K
北京,本科,5-10年,"五险一金,绩效奖金,餐补,带薪年假,弹性工作",CC453566715J90252551000,高级Java开发工程师J11429,18K-30K
北京-海淀区,本科,5-10年,,CC492939139J00111614913,Java SE课程兼职老师,6K-9K
北京-通州区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096486012,Java初中级软件工程师签约实习生,5.9K-11.8K
北京-朝阳区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096485712,Java初中级软件工程师签约实习生,5.9K-11.8K
北京-海淀区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096485312,Java初中级软件工程师签约实习生,5.9K-11.8K
北京-石景山区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096492812,初级java软件工程师,5.9K-11.8K
北京,不限,不限,"周末双休,定期体检,员工旅游,节日福利,带薪年假",CC525173180J00068503109,Java软件开发初级工程师,8K-10K
北京-海淀区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00090803812,java人工智能（python)开发签约委培,5.9K-11.9K
北京,不限,不限,"周末双休,定期体检,员工旅游,节日福利,带薪年假",CC525173180J00068509409,Java初级软件开发工程师培养包住,8K-10K
北京-通州区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096492912,初级java软件工程师,5.9K-11.8K
北京-大兴区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096493012,初级java软件工程师,5.9K-11.8K
北京-西城区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096492312,初级java软件工程师,5.9K-11.8K
北京,大专,不限,"周末双休,定期体检,员工旅游,节日福利,带薪年假",CC525173180J00068476409,Java前端开发,8K-10K
北京-丰台区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096492712,初级java软件工程师,5.9K-11.8K
北京-石景山区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096485912,Java初中级软件工程师签约实习生,5.9K-11.8K
北京-崇文区,大专,不限,"14薪,住房补贴,每年多次调薪,周末双休,五险一金",CC689935929J00096492412,初级java软件工程师,5.9K-11.8K
北京,大专,5-10年,"五险一金,绩效奖金,加班补助,餐补,带薪年假",CC000569741J00093581610,java高级开发经理,20K-25K
北京-昌平区,大专,3-5年,,CC705286322J00097447315,java开发工程师,17K-22K
北京-西城区,本科,5-10年,"五险一金,年底双薪,交通补助,餐补,带薪年假",CC267406113J90250408000,高级爬虫工程师（java/python/c）,15K-30K
北京-海淀区,大专,1-3年,,CC705286322J00096909815,java开发工程师,7K-10K
北京-朝阳区,本科,5-10年,"周末双休,五险一金,带薪年假,通讯补助,交通补助",CC170279519J00065532212,架构师java,20K-40K
北京,本科,3-5年,"五险一金,周末双休,年底双薪,绩效奖金,餐补",CC414819880J00066737811,java开发工程师,10K-15K
北京,本科,3-5年,"五险一金,通讯补助,带薪年假,补充医疗保险,交通补助",CC399602784J00108511510,Java后台开发（activity方向）,10K-18K
北京,本科,5-10年,"五险一金,通讯补助,带薪年假,补充医疗保险,交通补助",CC399602784J00108508310,Java后台开发组长（activity方向）,15K-20K
北京,本科,3-5年,,CC145484569J00074466815,java中高级开发工程师,10K-15K
北京-海淀区,本科,3-5年,"周末双休,五险一金,通讯补助,带薪年假,定期体检",CC411623223J90250002000,高级java研发工程师,15K-30K
北京-海淀区,本科,5-10年,"五险一金,绩效奖金,交通补助,通讯补助,补充医疗保险",CC602273321J00109419413,java高级架构师,30K-50K
北京,大专,不限,"五险一金,年底双薪,绩效奖金,加班补助,全勤奖",CC431422936J90250679000,java+人工智能AI开发签约实习生,7K-13K
北京-海淀区,大专,不限,"五险一金,年底双薪,加班补助,全勤奖,房补",CC447375014J00091379712,java开发初级工程师,5.9K-11K
北京-海淀区,大专,不限,"五险一金,年底双薪,加班补助,全勤奖,房补",CC447375014J00079865312,java软件工程师与人工智能开发委培,5.9K-11K
北京-海淀区,大专,不限,"住房补贴,五险一金,年底双薪,全勤奖,带薪年假",CC431422936J00089144014,java开发初级工程师,5.9K-11.9K
北京,本科,3-5年,"餐补,弹性工作,五险一金,绩效奖金,定期体检",CC130981852J00123712511,中高级java工程师,20K-30K
北京-朝阳区,本科,3-5年,"周末双休,五险一金,年底双薪,绩效奖金,包吃",CC120001761J00099796715,java开发工程师,15K-20K
北京-海淀区,本科,1-3年,"五险一金,年底双薪,交通补助,餐补,通讯补助",CC606048725J90250243000,java,10K-15K
北京-朝阳区,本科,3-5年,"五险一金,绩效奖金,交通补助,餐补,通讯补助",CC120884377J90299851000,JAVA高级开发工程师,15K-20K
北京,本科,3-5年,"五险一金,节日福利,周末双休",CC713030380J00103870411,JAVA研发工程师（教务）,15K-30K
北京,大专,不限,"五险一金,年底双薪,加班补助,包住,带薪年假",CZ689935920J00093602612,java开发初级工程师,5.9K-11.8K
北京,本科,5-10年,"五险一金,绩效奖金,餐补,补充医疗保险,定期体检",CC140274287J00103137811,高级java开发工程师（加油）,20K-40K
北京-海淀区,不限,5-10年,"交通补助,弹性工作,带团队,员工旅游",CC617144229J90250114000,Java高级工程师,15K-25K
北京,本科,3-5年,"五险一金,年底双薪,餐补,带薪年假,定期体检",CC599165528J90250509000,Java开发工程师,10K-15K
北京-海淀区,本科,不限,"五险一金,每年多次调薪,全额公积金,加班补助,绩效奖金",CC446769137J00184160502,初级java研发工程师,6K-8K
北京,本科,1-3年,"年底双薪,定期体检,员工旅游,餐补,年终分红",CC232405817J00073354309,中高级java工程师（SJZL1ljw）,15K-25K
北京-朝阳区,本科,5-10年,"五险一金,年底双薪,绩效奖金,餐补,补充医疗保险",CC328521338J00088453815,java开发工程师,20K-30K
北京,本科,3-5年,"14薪,周末双休,五险一金,年底双薪,餐补",CC232405817J00045380509,中高级JAVA工程师（FBSzql）,15K-25K
北京,本科,3-5年,"14薪,周末双休,年底双薪,五险一金,餐补",CC232405817J00045458409,JAVA研发工程师(SJZLnlj),10K-20K
北京,本科,5-10年,"14薪,周末双休,五险一金,年底双薪,餐补",CC232405817J00045681809,Java研发主管-数据治理体系（SJZLzjf）,20K-40K
北京-朝阳区,本科,5-10年,"五险一金,绩效奖金,通讯补助,带薪年假,补充医疗保险",CC148106168J00127270211,Java web 后台开发工程师,20K-30K
北京,大专,3-5年,"五险一金,绩效奖金,股票期权,带薪年假,弹性工作",CC834869190J00187981208,java后台开发工程师,20K-30K
北京-东城区,大专,1-3年,"周末双休,带薪年假,节日福利,员工旅游",CC293360815J00102804514,Java开发工程师（北京）,6K-10K
北京,本科,不限,"节日福利,五险一金,交通补助,餐补,带薪年假",CC120160395J90270680000,java软件工程师-xu,6K-12K
北京-石景山区,本科,3-5年,"五险一金,餐补,通讯补助,带薪年假,定期体检",CC120839499J00104617912,java开发工程师,10K-15K
北京,大专,3-5年,"五险一金,周末双休,补充医疗保险,定期体检",CC120702341J00109827710,中、高级JAVA开发工程师（北京）,13K-25K
北京-朝阳区,本科,3-5年,,CC477326388J00175407607,JAVA研发工程师（C 端）,10K-20K
北京-朝阳区,本科,3-5年,"五险一金,周末双休,交通补助,餐补,通讯补助",CC431107134J00150607702,JAVA资深/高级研发  20-30k  2-6个月年终奖,20K-30K
北京-朝阳区,本科,3-5年,"五险一金,年底双薪,节日福利,员工旅游,定期体检",CC431107134J00157267202,JAVA资深/高级研发工程师,20K-30K
北京,本科,1-3年,,CC130957188J90251765000,java开发工程师,10K-20K
北京-朝阳区,本科,3-5年,"周末双休,五险一金,带薪年假,补充医疗保险,节日福利",CC691203220J00084749714,java开发工程师,12K-20K
北京,不限,5-10年,,CC446239825J00111808913,Java、jiawa、zhawa、扎瓦语言代码工程师,6K-8K
北京-海淀区,本科,3-5年,"节日福利,五险一金,餐补,通讯补助,带薪年假",CC145641624J00224913003,Java开发工程师,10K-15K
北京,本科,5-10年,,CC403315318J90251004000,资深Java开发工程师（业务平台支撑方向）,薪资面议
北京-朝阳区,本科,3-5年,"免费班车,定期体检,节日福利,补充医疗保险,弹性工作",CC383625322J00051507813,商超生鲜-高级Java开发工程师,薪资面议
北京-朝阳区,本科,3-5年,"五险一金,绩效奖金,加班补助,交通补助,带薪年假",CC383625322J00070647013,闪购事业部-高级Java开发工程师-赋能,薪资面议
北京,本科,5-10年,,CC224763818J90261642000,高级Java开发工程师(005179),20K-35K
北京-西城区,本科,无经验,,CC000989392J90000001000,Java开发工程师,校招
北京,本科,3-5年,"周末双休,五险一金,带薪年假,年底双薪,餐补",CC302828380J00085454114,软件开发工程师java,15K-30K
北京-海淀区,本科,无经验,,CC000949474J90000001000,JAVA开发工程师,校招
北京,本科,3-5年,"五险一金,绩效奖金,带薪年假,定期体检,员工旅游",CC120702341J00103565610,Java开发组长(000887),10K-20K
北京-朝阳区,本科,无经验,,CC000938675J90000012000,Java开发工程师,校招
北京,大专,不限,"每年多次调薪,绩效奖金,加班补助,餐补,交通补助",CC199842220J00103108615,java工程师,15K-20K
北京-朝阳区,本科,3-5年,"五险一金,年底双薪,餐补,带薪年假,节日福利",CC579249727J00101515509,高级java开发工程师,10K-20K
北京-海淀区,不限,不限,,CC617144229J90250159000,Java工程师,10K-15K
北京,本科,不限,"周末双休,五险一金,交通补助,绩效奖金,餐补",CC438159330J00095941609,Java开发 工程师,8K-10K
北京-朝阳区,本科,无经验,,CC000928615J90000016000,java工程师（3人）,校招
北京-朝阳区,本科,5-10年,"五险一金,周末双休,节日福利,创业公司,交通补助",CC666143882J00111314610,JAVA开发工程师,13K-23K
北京,本科,1-3年,"五险一金,绩效奖金,包吃,餐补,加班补助",CC284377414J00163581206,JAVA 分布式系统测试岗位 （出差北京）,4K-7K
北京,本科,无经验,,CC000930078J90000005000,JAVA工程师,校招
北京-朝阳区,大专,3-5年,"五险一金,年底双薪,绩效奖金,股票期权,带薪年假",CZ359347520J00104133509,对日JAVA开发工程师(北京),6K-12K
北京,本科,3-5年,"五险一金,餐补,通讯补助,带薪年假,节日福利",CC156502819J00084723912,JAVA后台开发工程师,8K-15K
北京,,无经验,,CC000926504J90000081000,Java开发工程师,校招
北京,本科,3-5年,"周末双休,五险一金,全勤奖,餐补,带薪年假",CC468977613J00110868310,高级Java工程师,15K-25K
北京,大专,3-5年,"五险一金,绩效奖金,带薪年假,弹性工作,节日福利",CC529338230J00096295714,Java开发工程师（工作地：石家庄）,8K-12K
北京,本科,无经验,,CC000915080J90000043000,Java后端开发工程师,校招
北京,本科,1-3年,"五险一金,节日福利",CC184746623J00242793907,Java开发工程师,8K-10K
北京,大专,5-10年,"五险一金,餐补,带薪年假,定期体检,节日福利",CC146898466J90251472000,高级JAVA开发工程师,15K-20K
北京,本科,无经验,,CC000911631J90000056000,Java研发工程师,校招
北京,大专,5-10年,"五险一金,绩效奖金,加班补助,带薪年假",CC292145887J00110399713,高级java开发工程师,15K-20K
